,Link,Ranks
307,15835,0.4500763987123223
308,15838,0.4500763987123223
309,15846,0.4500763987123223
310,15850,0.4500763987123223
311,15851,0.4500763987123223
312,25239,0.449499883582002
313,24,0.44840920601261836
314,70,0.44840920601261836
315,107,0.44840920601261836
316,47,0.44840920601261836
317,49,0.44840920601261836
318,25116,0.4437463007205634
319,1387,0.44276830736701356
320,26469,0.4375233528938255
321,1397,0.43547768055112446
322,1401,0.4325495727163453
323,25884,0.4295906130299678
324,1383,0.4281147414514544
325,1395,0.426593156236582
326,1381,0.4132356773496059
327,1393,0.4132356773496059
328,1399,0.4132356773496059
329,26482,0.4069003522734427
330,26484,0.4069003522734427
331,26567,0.4069003522734427
332,26477,0.4069003522734427
333,26485,0.4069003522734427
334,26488,0.4069003522734427
335,26491,0.4069003522734427
336,26501,0.4069003522734427
337,26549,0.4069003522734427
338,1620,0.40512138145688986
339,25891,0.3931251513937021
340,25078,0.39238558293731557
341,26704,0.3846102527463314
342,26717,0.3846102527463314
343,26718,0.3846102527463314
344,26728,0.3846102527463314
345,26765,0.3846102527463314
346,26766,0.3846102527463314
347,26776,0.3846102527463314
348,26789,0.3846102527463314
349,26818,0.3846102527463314
350,26821,0.3846102527463314
351,26826,0.3846102527463314
352,26858,0.3846102527463314
353,26866,0.3846102527463314
354,26720,0.3846102527463314
355,26752,0.3846102527463314
356,26791,0.3846102527463314
357,26799,0.3846102527463314
358,26812,0.3846102527463314
359,26837,0.3846102527463314
360,26863,0.3846102527463314
361,15668,0.37912700818343514
362,15670,0.37912700818343514
363,15671,0.37912700818343514
364,15672,0.37912700818343514
365,15673,0.37912700818343514
366,25874,0.3694268160278484
367,15669,0.36667470770877814
368,3,0.355962414756252
369,15675,0.3483474614187331
370,24985,0.3479149412229625
371,24992,0.3467417549601874
372,24999,0.3467053872855668
373,26591,0.3444364951323016
374,26624,0.3444364951323016
375,26628,0.3444364951323016
376,26598,0.3444364951323016
377,26600,0.3444364951323016
378,26603,0.3444364951323016
379,26649,0.3444364951323016
380,26670,0.3444364951323016
381,25092,0.3424734689313503
382,130,0.33797088304973005
383,125,0.33797088304973005
384,25879,0.3375951311134663
385,131,0.3369023578852686
386,96,0.3358181260228819
387,15545,0.33484512426723856
388,25882,0.33185894706720426
389,1446,0.3284885586784435
390,15691,0.32372810392611817
391,25179,0.3227429166149782
392,25174,0.3225583416362604
393,15676,0.3200897006853393
394,25881,0.31838376662623763
395,25089,0.31640073809174446
396,25877,0.30717630093943626
397,25883,0.3057472636249661
398,43,0.3054092192162369
399,15858,0.3004339129501067
400,15859,0.3002765204375148
401,15790,0.30027164071071805
402,15793,0.30007639871232233
403,15794,0.30007639871232233
404,15797,0.30007639871232233
405,15799,0.30007639871232233
406,15801,0.30007639871232233
407,15807,0.30007639871232233
408,15808,0.30007639871232233
409,15811,0.30007639871232233
410,15812,0.30007639871232233
411,15813,0.30007639871232233
412,15814,0.30007639871232233
413,15815,0.30007639871232233
414,15817,0.30007639871232233
415,15819,0.30007639871232233
416,15820,0.30007639871232233
417,15823,0.30007639871232233
418,15826,0.30007639871232233
419,15827,0.30007639871232233
420,15829,0.30007639871232233
421,15830,0.30007639871232233
422,15840,0.30007639871232233
423,15841,0.30007639871232233
424,15843,0.30007639871232233
425,15845,0.30007639871232233
426,15849,0.30007639871232233
427,15852,0.30007639871232233
428,15853,0.30007639871232233
429,15855,0.30007639871232233
430,15860,0.30007639871232233
431,15861,0.30007639871232233
432,15864,0.30007639871232233
433,15868,0.30007639871232233
434,15870,0.30007639871232233
435,15873,0.30007639871232233
436,15875,0.30007639871232233
437,15795,0.30007639871232233
438,15796,0.30007639871232233
439,15798,0.30007639871232233
440,15800,0.30007639871232233
441,15802,0.30007639871232233
442,15803,0.30007639871232233
443,15804,0.30007639871232233
444,15805,0.30007639871232233
445,15806,0.30007639871232233
446,15816,0.30007639871232233
447,15818,0.30007639871232233
448,15821,0.30007639871232233
449,15822,0.30007639871232233
450,15824,0.30007639871232233
451,15828,0.30007639871232233
452,15832,0.30007639871232233
453,15833,0.30007639871232233
454,15834,0.30007639871232233
455,15836,0.30007639871232233
456,15837,0.30007639871232233
457,15839,0.30007639871232233
458,15844,0.30007639871232233
459,15847,0.30007639871232233
460,15848,0.30007639871232233
461,15854,0.30007639871232233
462,15856,0.30007639871232233
463,15857,0.30007639871232233
464,15862,0.30007639871232233
465,15863,0.30007639871232233
466,15865,0.30007639871232233
467,15871,0.30007639871232233
468,15872,0.30007639871232233
469,15874,0.30007639871232233
470,117,0.2994777311770798
471,95,0.29877965148586066
472,0,0.2984092060126184
473,10,0.2984092060126184
474,12,0.2984092060126184
475,16,0.2984092060126184
476,17,0.2984092060126184
477,19,0.2984092060126184
478,20,0.2984092060126184
479,21,0.2984092060126184
480,22,0.2984092060126184
481,26,0.2984092060126184
482,29,0.2984092060126184
483,33,0.2984092060126184
484,34,0.2984092060126184
485,40,0.2984092060126184
486,44,0.2984092060126184
487,45,0.2984092060126184
488,48,0.2984092060126184
489,50,0.2984092060126184
490,53,0.2984092060126184
491,54,0.2984092060126184
492,57,0.2984092060126184
493,60,0.2984092060126184
494,66,0.2984092060126184
495,68,0.2984092060126184
496,69,0.2984092060126184
497,73,0.2984092060126184
498,74,0.2984092060126184
499,82,0.2984092060126184
500,91,0.2984092060126184
501,93,0.2984092060126184
502,98,0.2984092060126184
503,100,0.2984092060126184
504,121,0.2984092060126184
505,11,0.2984092060126184
506,13,0.2984092060126184
507,15,0.2984092060126184
508,18,0.2984092060126184
509,23,0.2984092060126184
510,25,0.2984092060126184
511,27,0.2984092060126184
512,28,0.2984092060126184
513,31,0.2984092060126184
514,32,0.2984092060126184
515,35,0.2984092060126184
516,36,0.2984092060126184
517,37,0.2984092060126184
518,38,0.2984092060126184
519,39,0.2984092060126184
520,41,0.2984092060126184
521,42,0.2984092060126184
522,46,0.2984092060126184
523,51,0.2984092060126184
524,52,0.2984092060126184
525,55,0.2984092060126184
526,58,0.2984092060126184
527,59,0.2984092060126184
528,61,0.2984092060126184
529,67,0.2984092060126184
530,71,0.2984092060126184
531,75,0.2984092060126184
532,78,0.2984092060126184
533,90,0.2984092060126184
534,94,0.2984092060126184
535,97,0.2984092060126184
536,101,0.2984092060126184
537,103,0.2984092060126184
538,120,0.2984092060126184
539,124,0.2984092060126184
540,129,0.2984092060126184
541,25876,0.29782662889188233
542,25873,0.29747455490369806
543,15728,0.29547034319272447
544,25872,0.29310068787820415
545,25869,0.2883141688970146
546,1275,0.28676045193510286
547,25870,0.28671745667960824
548,24710,0.2865899728652026
549,25079,0.28440839817434754
550,25067,0.2829794631157402
551,25893,0.27898583985083214
552,25892,0.2718791790233834
553,1750,0.2692429609340521
554,15533,0.26832654178608173
555,15536,0.26832654178608173
556,25871,0.2677469808513407
557,24368,0.26678473071171904
558,182,0.26540475453557844
559,25267,0.26536904140436385
560,24366,0.2652559685247332
561,24467,0.2652559685247332
562,16149,0.2652559685247332
563,1448,0.264650977097132
564,23356,0.262689031013683
565,9931,0.2626793107855453
566,17692,0.26267925692733624
567,11657,0.26120995753685494
568,14660,0.2612099166665319
569,23380,0.2610244576237017
570,14757,0.26102411389405344
571,11752,0.2610241023136743
572,14109,0.2610240491016034
573,20517,0.2610240478083462
574,15128,0.2610157018569256
575,23770,0.26101509204179896
576,23624,0.26101492157342
577,23640,0.26101492157342
578,23007,0.26101479979073006
579,14846,0.2610147468427876
580,14084,0.26101473804365033
581,14075,0.26101473804365033
582,18741,0.261014737392481
583,18743,0.261014737392481
584,10134,0.2610147367867411
585,14658,0.2610146924112539
586,15087,0.26101469110751696
587,9332,0.2610146854010457
588,11530,0.2610146850793925
589,6532,0.26101468477241957
590,10180,0.26101468475137074
591,10204,0.26101468475137074
592,8018,0.26101468472789513
593,18856,0.26101468414176277
594,18851,0.26101468414176277
595,19468,0.26101468413975026
596,9048,0.2610146840304994
597,17437,0.26101468381281734
598,18464,0.2610146837973115
599,18486,0.2610146837973115
600,17403,0.261014683797176
601,17393,0.261014683797176
602,20141,0.26101468377946857
603,18642,0.2610146835373549
604,6760,0.26101468351615986
605,20348,0.26101468348428103
606,20865,0.2610146831910493
607,17300,0.2610146831893257
608,7071,0.2610146831873542
609,21577,0.26101468318681004
610,21581,0.26101468318681004
611,21618,0.26101468311401255
612,6850,0.26101468290512586
613,11000,0.2610146828745933
614,11002,0.2610146828745933
615,21669,0.2610146828658
616,21184,0.26101468258445315
617,19692,0.26101468258163885
618,19688,0.26101468258163885
619,8508,0.2610146822566572
620,8510,0.2610146822566572
621,22182,0.26101463588690466
622,22251,0.26101463499044386
623,10691,0.26101462963990707
624,16787,0.2610146293377271
625,18312,0.2610146293254647
626,8635,0.26101462930611513
627,10587,0.26101462902698175
628,10873,0.2610146290217286
629,10860,0.2610146290217286
630,8830,0.2610146289971229
631,17956,0.2610146287141055
632,9425,0.26101462840529477
633,15721,0.26101458358613955
634,15453,0.26101458358613955
635,212,0.2577295000333339
636,25287,0.2569971909311226
637,26471,0.2569003522734427
638,26475,0.2569003522734427
639,26480,0.2569003522734427
640,26481,0.2569003522734427
641,26486,0.2569003522734427
642,26489,0.2569003522734427
643,26490,0.2569003522734427
644,26493,0.2569003522734427
645,26495,0.2569003522734427
646,26497,0.2569003522734427
647,26498,0.2569003522734427
648,26500,0.2569003522734427
649,26502,0.2569003522734427
650,26504,0.2569003522734427
651,26508,0.2569003522734427
652,26512,0.2569003522734427
653,26514,0.2569003522734427
654,26517,0.2569003522734427
655,26518,0.2569003522734427
656,26524,0.2569003522734427
657,26525,0.2569003522734427
658,26527,0.2569003522734427
659,26528,0.2569003522734427
660,26531,0.2569003522734427
661,26532,0.2569003522734427
662,26533,0.2569003522734427
663,26539,0.2569003522734427
664,26540,0.2569003522734427
665,26542,0.2569003522734427
666,26543,0.2569003522734427
667,26545,0.2569003522734427
668,26546,0.2569003522734427
669,26547,0.2569003522734427
670,26550,0.2569003522734427
671,26552,0.2569003522734427
672,26557,0.2569003522734427
673,26558,0.2569003522734427
674,26559,0.2569003522734427
675,26560,0.2569003522734427
676,26561,0.2569003522734427
677,26566,0.2569003522734427
678,26470,0.2569003522734427
679,26472,0.2569003522734427
680,26473,0.2569003522734427
681,26474,0.2569003522734427
682,26476,0.2569003522734427
683,26478,0.2569003522734427
684,26479,0.2569003522734427
685,26483,0.2569003522734427
686,26487,0.2569003522734427
687,26492,0.2569003522734427
688,26494,0.2569003522734427
689,26496,0.2569003522734427
690,26499,0.2569003522734427
691,26503,0.2569003522734427
692,26505,0.2569003522734427
693,26506,0.2569003522734427
694,26507,0.2569003522734427
695,26509,0.2569003522734427
696,26510,0.2569003522734427
697,26511,0.2569003522734427
698,26513,0.2569003522734427
699,26515,0.2569003522734427
700,26516,0.2569003522734427
701,26519,0.2569003522734427
702,26520,0.2569003522734427
703,26521,0.2569003522734427
704,26522,0.2569003522734427
705,26523,0.2569003522734427
706,26526,0.2569003522734427
707,26529,0.2569003522734427
708,26530,0.2569003522734427
709,26534,0.2569003522734427
710,26535,0.2569003522734427
711,26536,0.2569003522734427
712,26537,0.2569003522734427
713,26538,0.2569003522734427
714,26544,0.2569003522734427
715,26548,0.2569003522734427
716,26551,0.2569003522734427
717,26553,0.2569003522734427
718,26554,0.2569003522734427
719,26555,0.2569003522734427
720,26556,0.2569003522734427
721,26562,0.2569003522734427
722,26563,0.2569003522734427
723,26564,0.2569003522734427
724,26565,0.2569003522734427
725,25890,0.25672719493050317
726,1853,0.25434582925896365
727,27105,0.2534729067536942
728,26974,0.2534729067536942
729,27052,0.2534729067536942
730,24240,0.25265145326319904
731,24232,0.25265145326319904
732,154,0.2525125738953227
733,15523,0.2523250111468963
734,15525,0.2523250111468963
735,15524,0.2523250111468963
736,15548,0.25231940883018844
737,24196,0.2506985483453478
738,24289,0.2506985483453478
739,24362,0.2506985483453478
740,15963,0.2506985483453478
741,24212,0.2506985483453478
742,27028,0.2504982949120043
743,27024,0.2504982949120043
744,27036,0.2504982949120043
745,5559,0.2500539330140444
746,1345,0.2500164583346143
747,113,0.24852498557445732
748,27161,0.24852498557445732
749,27144,0.24852498557445732
750,150,0.24852498557445732
751,146,0.24852498557445732
752,27048,0.24852498557445732
753,26995,0.24852498557445732
754,26978,0.24852498557445732
755,26945,0.24852498557445732
756,26909,0.24852498557445732
757,134,0.24852498557445732
758,138,0.24852498557445732
759,158,0.24852498557445732
760,162,0.24852498557445732
761,174,0.24852498557445732
762,26396,0.24852498557445732
763,26422,0.24852498557445732
764,26986,0.24852498557445732
765,27040,0.24852498557445732
766,27044,0.24852498557445732
767,27165,0.24852498557445732
768,27111,0.24852498557445732
769,27084,0.24852498557445732
770,166,0.24852498557445732
771,142,0.24852498557445732
772,27056,0.24852498557445732
773,27011,0.24852498557445732
774,26404,0.24852498557445732
775,27182,0.24852498557445732
776,27169,0.24852498557445732
777,27092,0.24852498557445732
778,170,0.24852498557445732
779,178,0.24852498557445732
780,27064,0.24852498557445732
781,27015,0.24852498557445732
782,26949,0.24852498557445732
783,26375,0.24852498557445732
784,25889,0.24842774777797352
785,15508,0.24787343500060605
786,24236,0.2477035320839621
787,24898,0.24689099791034708
788,27186,0.24663992786519684
789,1759,0.24623908170174608
790,1763,0.24623908170174608
791,1767,0.24623908170174597
792,24447,0.24575062716611093
793,24337,0.24575062716611093
794,24309,0.24575062716611093
795,24301,0.24575062716611093
796,24281,0.24575062716611093
797,15907,0.24575062716611093
798,24147,0.24575062716611093
799,16133,0.24575062716611093
800,16052,0.24575062716611093
801,24204,0.24575062716611093
802,24216,0.24575062716611093
803,24248,0.24575062716611093
804,24261,0.24575062716611093
805,24277,0.24575062716611093
806,24297,0.24575062716611093
807,24305,0.24575062716611093
808,24375,0.24575062716611093
809,24418,0.24575062716611093
810,24451,0.24575062716611093
811,24501,0.24575062716611093
812,24443,0.24575062716611093
813,24371,0.24575062716611093
814,24333,0.24575062716611093
815,24321,0.24575062716611093
816,24313,0.24575062716611093
817,24285,0.24575062716611093
818,24269,0.24575062716611093
819,15911,0.24575062716611093
820,24224,0.24575062716611093
821,24200,0.24575062716611093
822,16154,0.24575062716611093
823,24414,0.24575062716611093
824,24317,0.24575062716611093
825,24293,0.24575062716611093
826,24244,0.24575062716611093
827,16137,0.24575062716611093
828,16141,0.24575062716611093
829,16048,0.24575062716611093
830,1511,0.2448282659566483
831,1526,0.2448282659566483
832,2052,0.2441390242269747
833,24492,0.24396682341335948
834,25058,0.24373091016348952
835,25122,0.24373091016348952
836,2234,0.2426554909259387
837,1889,0.2391591067625703
838,1891,0.23915910676257027
839,5758,0.23861469110488176
840,1861,0.2364955433941644
841,4302,0.2359317397981493
842,2115,0.23479660017238793
843,26706,0.23461025274633143
844,26708,0.23461025274633143
845,26710,0.23461025274633143
846,26711,0.23461025274633143
847,26712,0.23461025274633143
848,26714,0.23461025274633143
849,26719,0.23461025274633143
850,26724,0.23461025274633143
851,26729,0.23461025274633143
852,26733,0.23461025274633143
853,26734,0.23461025274633143
854,26736,0.23461025274633143
855,26737,0.23461025274633143
856,26742,0.23461025274633143
857,26743,0.23461025274633143
858,26744,0.23461025274633143
859,26745,0.23461025274633143
860,26746,0.23461025274633143
861,26748,0.23461025274633143
862,26750,0.23461025274633143
863,26751,0.23461025274633143
864,26754,0.23461025274633143
865,26755,0.23461025274633143
866,26756,0.23461025274633143
867,26757,0.23461025274633143
868,26759,0.23461025274633143
869,26760,0.23461025274633143
870,26761,0.23461025274633143
871,26763,0.23461025274633143
872,26764,0.23461025274633143
873,26773,0.23461025274633143
874,26775,0.23461025274633143
875,26777,0.23461025274633143
876,26779,0.23461025274633143
877,26780,0.23461025274633143
878,26788,0.23461025274633143
879,26792,0.23461025274633143
880,26793,0.23461025274633143
881,26796,0.23461025274633143
882,26800,0.23461025274633143
883,26803,0.23461025274633143
884,26804,0.23461025274633143
885,26805,0.23461025274633143
886,26807,0.23461025274633143
887,26809,0.23461025274633143
888,26810,0.23461025274633143
889,26811,0.23461025274633143
890,26815,0.23461025274633143
891,26819,0.23461025274633143
892,26824,0.23461025274633143
893,26825,0.23461025274633143
894,26827,0.23461025274633143
895,26828,0.23461025274633143
896,26832,0.23461025274633143
897,26833,0.23461025274633143
898,26834,0.23461025274633143
899,26840,0.23461025274633143
900,26842,0.23461025274633143
901,26843,0.23461025274633143
902,26845,0.23461025274633143
903,26848,0.23461025274633143
904,26849,0.23461025274633143
905,26853,0.23461025274633143
906,26854,0.23461025274633143
907,26857,0.23461025274633143
908,26859,0.23461025274633143
909,26860,0.23461025274633143
910,26861,0.23461025274633143
911,26862,0.23461025274633143
912,26867,0.23461025274633143
913,26871,0.23461025274633143
914,26705,0.23461025274633143
915,26707,0.23461025274633143
916,26709,0.23461025274633143
917,26713,0.23461025274633143
918,26715,0.23461025274633143
919,26716,0.23461025274633143
920,26721,0.23461025274633143
921,26722,0.23461025274633143
922,26723,0.23461025274633143
923,26725,0.23461025274633143
924,26726,0.23461025274633143
925,26727,0.23461025274633143
926,26730,0.23461025274633143
927,26731,0.23461025274633143
928,26732,0.23461025274633143
929,26735,0.23461025274633143
930,26738,0.23461025274633143
931,26739,0.23461025274633143
932,26740,0.23461025274633143
933,26741,0.23461025274633143
934,26747,0.23461025274633143
935,26749,0.23461025274633143
936,26753,0.23461025274633143
937,26758,0.23461025274633143
938,26762,0.23461025274633143
939,26767,0.23461025274633143
940,26768,0.23461025274633143
941,26769,0.23461025274633143
942,26770,0.23461025274633143
943,26771,0.23461025274633143
944,26772,0.23461025274633143
945,26774,0.23461025274633143
946,26778,0.23461025274633143
947,26781,0.23461025274633143
948,26782,0.23461025274633143
949,26783,0.23461025274633143
950,26784,0.23461025274633143
951,26785,0.23461025274633143
952,26786,0.23461025274633143
953,26787,0.23461025274633143
954,26790,0.23461025274633143
955,26794,0.23461025274633143
956,26795,0.23461025274633143
957,26797,0.23461025274633143
958,26798,0.23461025274633143
959,26801,0.23461025274633143
960,26802,0.23461025274633143
961,26806,0.23461025274633143
962,26808,0.23461025274633143
963,26813,0.23461025274633143
964,26814,0.23461025274633143
965,26816,0.23461025274633143
966,26817,0.23461025274633143
967,26820,0.23461025274633143
968,26822,0.23461025274633143
969,26823,0.23461025274633143
970,26829,0.23461025274633143
971,26830,0.23461025274633143
972,26831,0.23461025274633143
973,26835,0.23461025274633143
974,26836,0.23461025274633143
975,26838,0.23461025274633143
976,26839,0.23461025274633143
977,26841,0.23461025274633143
978,26844,0.23461025274633143
979,26846,0.23461025274633143
980,26847,0.23461025274633143
981,26850,0.23461025274633143
982,26851,0.23461025274633143
983,26852,0.23461025274633143
984,26855,0.23461025274633143
985,26856,0.23461025274633143
986,26864,0.23461025274633143
987,26865,0.23461025274633143
988,26868,0.23461025274633143
989,26869,0.23461025274633143
990,26870,0.23461025274633143
991,27222,0.23459405220284488
992,27223,0.23459405220284488
993,27230,0.23459405220284488
994,27231,0.23459405220284488
995,27232,0.23459405220284488
996,27224,0.23459405220284488
997,27225,0.23459405220284488
998,27226,0.23459405220284488
999,27227,0.23459405220284488
1000,27228,0.23459405220284488
1001,27229,0.23459405220284488
1002,5317,0.23437462495107664
1003,5508,0.23437462495107664
1004,5381,0.2326625093879099
1005,1849,0.231459333203771
1006,1771,0.2310799654627325
1007,1755,0.2310799654627325
1008,1795,0.23094630056900128
1009,5667,0.23035687998198773
1010,5621,0.23035687998198773
1011,2011,0.2302383870183913
1012,5431,0.23020590485969222
1013,5650,0.22997742817874525
